SystemCodeNumber,Capacity,Occupancy,LastUpdated,OccupancyRate,Date,Time,DayOfWeek,Hour
Others-CCCPS202,2937,615,2016-10-12 08:04:00,20.93973442288049,2016-10-12,08:04:00,Wed,8
Others-CCCPS202,2937,744,2016-10-12 08:31:01,25.33197139938713,2016-10-12,08:31:01,Wed,8
Others-CCCPS202,2937,926,2016-10-12 09:03:59,31.52877085461355,2016-10-12,09:03:59,Wed,9
Others-CCCPS202,2937,1041,2016-10-12 09:26:58,35.44433094994893,2016-10-12,09:26:58,Wed,9
Others-CCCPS202,2937,1180,2016-10-12 10:01:04,40.17705141300647,2016-10-12,10:01:04,Wed,10
Others-CCCPS202,2937,1271,2016-10-12 10:31:04,43.27545114061968,2016-10-12,10:31:04,Wed,10
Others-CCCPS202,2937,1317,2016-10-12 11:04:01,44.84167517875383,2016-10-12,11:04:01,Wed,11
Others-CCCPS202,2937,1341,2016-10-12 11:31:05,45.658835546476,2016-10-12,11:31:05,Wed,11
Others-CCCPS202,2937,1359,2016-10-12 12:04:04,46.27170582226762,2016-10-12,12:04:04,Wed,12
Others-CCCPS202,2937,1351,2016-10-12 12:31:05,45.9993190330269,2016-10-12,12:31:05,Wed,12
Others-CCCPS202,2937,1344,2016-10-12 13:04:04,45.760980592441264,2016-10-12,13:04:04,Wed,13
Others-CCCPS202,2937,1319,2016-10-12 13:34:03,44.90977187606401,2016-10-12,13:34:03,Wed,13
Others-CCCPS202,2937,1310,2016-10-12 14:03:59,44.603336738168196,2016-10-12,14:03:59,Wed,14
Others-CCCPS202,2937,1290,2016-10-12 14:34:04,43.92236976506639,2016-10-12,14:34:04,Wed,14
Others-CCCPS202,2937,1260,2016-10-12 15:01:03,42.90091930541369,2016-10-12,15:01:03,Wed,15
Others-CCCPS202,2937,1209,2016-10-12 15:30:59,41.16445352400409,2016-10-12,15:30:59,Wed,15
Others-CCCPS202,2937,1144,2016-10-12 15:57:05,38.951310861423224,2016-10-12,15:57:05,Wed,15
Others-CCCPS202,2937,1046,2016-10-12 16:31:05,35.61457269322438,2016-10-12,16:31:05,Wed,16
Others-CCCPS202,2937,530,2016-10-13 07:57:02,18.04562478719782,2016-10-13,07:57:02,Thu,7
Others-CCCPS202,2937,654,2016-10-13 08:31:06,22.26762002042901,2016-10-13,08:31:06,Thu,8
Others-CCCPS202,2937,811,2016-10-13 09:04:02,27.613210759278175,2016-10-13,09:04:02,Thu,9
Others-CCCPS202,2937,940,2016-10-13 09:31:01,32.00544773578481,2016-10-13,09:31:01,Thu,9
Others-CCCPS202,2937,1065,2016-10-13 09:57:08,36.261491317671094,2016-10-13,09:57:08,Thu,9
Others-CCCPS202,2937,1152,2016-10-13 10:31:03,39.223697650663944,2016-10-13,10:31:03,Thu,10
Others-CCCPS202,2937,1215,2016-10-13 11:04:08,41.368743615934626,2016-10-13,11:04:08,Thu,11
Others-CCCPS202,2937,1271,2016-10-13 11:31:06,43.27545114061968,2016-10-13,11:31:06,Thu,11
Others-CCCPS202,2937,1301,2016-10-13 11:57:06,44.296901600272385,2016-10-13,11:57:06,Thu,11
Others-CCCPS202,2937,1312,2016-10-13 12:31:08,44.67143343547838,2016-10-13,12:31:08,Thu,12
Others-CCCPS202,2937,1305,2016-10-13 13:04:04,44.43309499489275,2016-10-13,13:04:04,Thu,13
Others-CCCPS202,2937,1309,2016-10-13 13:31:08,44.56928838951311,2016-10-13,13:31:08,Thu,13
Others-CCCPS202,2937,1309,2016-10-13 13:57:07,44.56928838951311,2016-10-13,13:57:07,Thu,13
Others-CCCPS202,2937,1267,2016-10-13 14:31:06,43.139257745999316,2016-10-13,14:31:06,Thu,14
Others-CCCPS202,2937,1237,2016-10-13 15:04:08,42.11780728634661,2016-10-13,15:04:08,Thu,15
Others-CCCPS202,2937,1205,2016-10-13 15:31:08,41.028260129383725,2016-10-13,15:31:08,Thu,15
Others-CCCPS202,2937,1152,2016-10-13 16:04:08,39.223697650663944,2016-10-13,16:04:08,Thu,16
Others-CCCPS202,2937,1060,2016-10-13 16:31:08,36.09124957439564,2016-10-13,16:31:08,Thu,16
Others-CCCPS202,2937,528,2016-10-14 08:01:05,17.97752808988764,2016-10-14,08:01:05,Fri,8
Others-CCCPS202,2937,646,2016-10-14 08:27:10,21.995233231188287,2016-10-14,08:27:10,Fri,8
Others-CCCPS202,2937,814,2016-10-14 09:01:08,27.715355805243444,2016-10-14,09:01:08,Fri,9
Others-CCCPS202,2937,910,2016-10-14 09:27:10,30.983997276132108,2016-10-14,09:27:10,Fri,9
Others-CCCPS202,2937,1017,2016-10-14 10:01:11,34.62717058222676,2016-10-14,10:01:11,Fri,10
Others-CCCPS202,2937,1058,2016-10-14 10:27:09,36.02315287708546,2016-10-14,10:27:09,Fri,10
Others-CCCPS202,2937,1106,2016-10-14 11:01:07,37.65747361252979,2016-10-14,11:01:07,Fri,11
Others-CCCPS202,2937,1133,2016-10-14 11:27:06,38.57677902621723,2016-10-14,11:27:06,Fri,11
Others-CCCPS202,2937,1163,2016-10-14 12:01:11,39.598229485869936,2016-10-14,12:01:11,Fri,12
Others-CCCPS202,2937,1174,2016-10-14 12:27:06,39.97276132107593,2016-10-14,12:27:06,Fri,12
Others-CCCPS202,2937,1192,2016-10-14 13:01:11,40.58563159686755,2016-10-14,13:01:11,Fri,13
Others-CCCPS202,2937,1204,2016-10-14 13:27:07,40.994211780728634,2016-10-14,13:27:07,Fri,13
Others-CCCPS202,2937,1198,2016-10-14 14:01:11,40.789921688798096,2016-10-14,14:01:11,Fri,14
Others-CCCPS202,2937,1176,2016-10-14 14:34:08,40.04085801838611,2016-10-14,14:34:08,Fri,14
Others-CCCPS202,2937,1122,2016-10-14 15:01:12,38.20224719101124,2016-10-14,15:01:12,Fri,15
Others-CCCPS202,2937,1072,2016-10-14 15:27:08,36.49982975825672,2016-10-14,15:27:08,Fri,15
Others-CCCPS202,2937,1023,2016-10-14 16:01:11,34.831460674157306,2016-10-14,16:01:11,Fri,16
Others-CCCPS202,2937,960,2016-10-14 16:34:08,32.686414708886616,2016-10-14,16:34:08,Fri,16
Others-CCCPS202,2937,416,2016-10-15 08:01:11,14.164113040517535,2016-10-15,08:01:11,Sat,8
Others-CCCPS202,2937,451,2016-10-15 08:34:10,15.355805243445692,2016-10-15,08:34:10,Sat,8
Others-CCCPS202,2937,490,2016-10-15 09:01:09,16.683690840994213,2016-10-15,09:01:09,Sat,9
Others-CCCPS202,2937,545,2016-10-15 09:27:11,18.556350017024176,2016-10-15,09:27:11,Sat,9
Others-CCCPS202,2937,623,2016-10-15 10:01:12,21.21212121212121,2016-10-15,10:01:12,Sat,10
Others-CCCPS202,2937,670,2016-10-15 10:27:15,22.812393598910454,2016-10-15,10:27:15,Sat,10
Others-CCCPS202,2937,700,2016-10-15 11:01:14,23.83384405856316,2016-10-15,11:01:14,Sat,11
Others-CCCPS202,2937,750,2016-10-15 11:27:14,25.53626149131767,2016-10-15,11:27:14,Sat,11
Others-CCCPS202,2937,785,2016-10-15 12:01:12,26.72795369424583,2016-10-15,12:01:12,Sat,12
Others-CCCPS202,2937,817,2016-10-15 12:27:10,27.817500851208717,2016-10-15,12:27:10,Sat,12
Others-CCCPS202,2937,862,2016-10-15 13:01:14,29.349676540687778,2016-10-15,13:01:14,Sat,13
Others-CCCPS202,2937,898,2016-10-15 13:34:13,30.575417092271024,2016-10-15,13:34:13,Sat,13
Others-CCCPS202,2937,928,2016-10-15 14:01:13,31.596867551923733,2016-10-15,14:01:13,Sat,14
Others-CCCPS202,2937,930,2016-10-15 14:27:12,31.66496424923391,2016-10-15,14:27:12,Sat,14
Others-CCCPS202,2937,942,2016-10-15 15:01:13,32.073544433094995,2016-10-15,15:01:13,Sat,15
Others-CCCPS202,2937,952,2016-10-15 15:27:12,32.414027919645896,2016-10-15,15:27:12,Sat,15
Others-CCCPS202,2937,965,2016-10-15 16:01:15,32.85665645216207,2016-10-15,16:01:15,Sat,16
Others-CCCPS202,2937,949,2016-10-15 16:27:16,32.311882873680624,2016-10-15,16:27:16,Sat,16
Others-CCCPS202,2937,506,2016-10-16 08:04:13,17.228464419475657,2016-10-16,08:04:13,Sun,8
Others-CCCPS202,2937,564,2016-10-16 08:27:13,19.20326864147089,2016-10-16,08:27:13,Sun,8
Others-CCCPS202,2937,697,2016-10-16 09:01:15,23.73169901259789,2016-10-16,09:01:15,Sun,9
Others-CCCPS202,2937,823,2016-10-16 09:27:13,28.02179094313926,2016-10-16,09:27:13,Sun,9
Others-CCCPS202,2937,870,2016-10-16 10:04:13,29.622063329928498,2016-10-16,10:04:13,Sun,10
Others-CCCPS202,2937,879,2016-10-16 10:34:13,29.928498467824312,2016-10-16,10:34:13,Sun,10
Others-CCCPS202,2937,876,2016-10-16 11:01:13,29.82635342185904,2016-10-16,11:01:13,Sun,11
Others-CCCPS202,2937,896,2016-10-16 11:27:17,30.507320394960843,2016-10-16,11:27:17,Sun,11
Others-CCCPS202,2937,906,2016-10-16 12:01:16,30.847803881511748,2016-10-16,12:01:16,Sun,12
Others-CCCPS202,2937,905,2016-10-16 12:27:14,30.813755532856657,2016-10-16,12:27:14,Sun,12
Others-CCCPS202,2937,936,2016-10-16 13:01:16,31.869254341164453,2016-10-16,13:01:16,Sun,13
Others-CCCPS202,2937,915,2016-10-16 13:27:17,31.15423901940756,2016-10-16,13:27:17,Sun,13
Others-CCCPS202,2937,892,2016-10-16 14:01:18,30.371127000340483,2016-10-16,14:01:18,Sun,14
Others-CCCPS202,2937,868,2016-10-16 14:34:14,29.55396663261832,2016-10-16,14:34:14,Sun,14
Others-CCCPS202,2937,822,2016-10-16 15:01:18,27.987742594484168,2016-10-16,15:01:18,Sun,15
Others-CCCPS202,2937,808,2016-10-16 15:31:18,27.511065713312906,2016-10-16,15:31:18,Sun,15
Others-CCCPS202,2937,776,2016-10-16 15:57:16,26.421518556350016,2016-10-16,15:57:16,Sun,15
Others-CCCPS202,2937,718,2016-10-16 16:31:17,24.446714334354784,2016-10-16,16:31:17,Sun,16
Others-CCCPS202,2937,500,2016-10-17 08:01:16,17.024174327545115,2016-10-17,08:01:16,Mon,8
Others-CCCPS202,2937,618,2016-10-17 08:27:16,21.04187946884576,2016-10-17,08:27:16,Mon,8
Others-CCCPS202,2937,788,2016-10-17 09:01:17,26.8300987402111,2016-10-17,09:01:17,Mon,9
Others-CCCPS202,2937,917,2016-10-17 09:27:20,31.22233571671774,2016-10-17,09:27:20,Mon,9
Others-CCCPS202,2937,1067,2016-10-17 10:04:20,36.329588014981276,2016-10-17,10:04:20,Mon,10
Others-CCCPS202,2937,1138,2016-10-17 10:31:16,38.74702076949268,2016-10-17,10:31:16,Mon,10
Others-CCCPS202,2937,1191,2016-10-17 11:04:20,40.55158324821246,2016-10-17,11:04:20,Mon,11
Others-CCCPS202,2937,1234,2016-10-17 11:31:18,42.01566224038134,2016-10-17,11:31:18,Mon,11
Others-CCCPS202,2937,1259,2016-10-17 12:04:19,42.866870956758596,2016-10-17,12:04:19,Mon,12
Others-CCCPS202,2937,1267,2016-10-17 12:31:21,43.139257745999316,2016-10-17,12:31:21,Mon,12
Others-CCCPS202,2937,1281,2016-10-17 12:57:17,43.61593462717058,2016-10-17,12:57:17,Mon,12
Others-CCCPS202,2937,1292,2016-10-17 13:31:21,43.990466462376574,2016-10-17,13:31:21,Mon,13
Others-CCCPS202,2937,1288,2016-10-17 14:04:21,43.85427306775621,2016-10-17,14:04:21,Mon,14
Others-CCCPS202,2937,1260,2016-10-17 14:31:21,42.90091930541369,2016-10-17,14:31:21,Mon,14
Others-CCCPS202,2937,1231,2016-10-17 14:57:18,41.91351719441607,2016-10-17,14:57:18,Mon,14
Others-CCCPS202,2937,1196,2016-10-17 15:31:21,40.721824991487914,2016-10-17,15:31:21,Mon,15
Others-CCCPS202,2937,1185,2016-10-17 15:57:17,40.34729315628192,2016-10-17,15:57:17,Mon,15
Others-CCCPS202,2937,1102,2016-10-17 16:28:21,37.52128021790943,2016-10-17,16:28:21,Mon,16
Others-CCCPS202,2937,647,2016-10-18 08:01:23,22.029281579843378,2016-10-18,08:01:23,Tue,8
Others-CCCPS202,2937,778,2016-10-18 08:28:25,26.489615253660197,2016-10-18,08:28:25,Tue,8
Others-CCCPS202,2937,968,2016-10-18 09:01:23,32.95880149812734,2016-10-18,09:01:23,Tue,9
Others-CCCPS202,2937,1078,2016-10-18 09:28:22,36.70411985018727,2016-10-18,09:28:22,Tue,9
Others-CCCPS202,2937,1257,2016-10-18 10:01:25,42.798774259448415,2016-10-18,10:01:25,Tue,10
Others-CCCPS202,2937,1326,2016-10-18 10:28:58,45.14811031664964,2016-10-18,10:28:58,Tue,10
Others-CCCPS202,2937,1378,2016-10-18 11:01:57,46.91862444671433,2016-10-18,11:01:57,Tue,11
Others-CCCPS202,2937,1397,2016-10-18 11:27:56,47.56554307116105,2016-10-18,11:27:56,Tue,11
Others-CCCPS202,2937,1406,2016-10-18 12:01:59,47.87197820905686,2016-10-18,12:01:59,Tue,12
Others-CCCPS202,2937,1404,2016-10-18 12:27:57,47.80388151174668,2016-10-18,12:27:57,Tue,12
Others-CCCPS202,2937,1409,2016-10-18 13:01:56,47.97412325502213,2016-10-18,13:01:56,Tue,13
Others-CCCPS202,2937,1405,2016-10-18 13:28:57,47.83792986040177,2016-10-18,13:28:57,Tue,13
Others-CCCPS202,2937,1396,2016-10-18 13:54:59,47.53149472250596,2016-10-18,13:54:59,Tue,13
Others-CCCPS202,2937,1363,2016-10-18 14:27:56,46.407899216887984,2016-10-18,14:27:56,Tue,14
Others-CCCPS202,2937,1319,2016-10-18 15:01:58,44.90977187606401,2016-10-18,15:01:58,Tue,15
Others-CCCPS202,2937,1282,2016-10-18 15:27:59,43.64998297582567,2016-10-18,15:27:59,Tue,15
Others-CCCPS202,2937,1237,2016-10-18 15:55:00,42.11780728634661,2016-10-18,15:55:00,Tue,15
Others-CCCPS202,2937,1104,2016-10-18 16:27:54,37.58937691521961,2016-10-18,16:27:54,Tue,16
Others-CCCPS202,2937,650,2016-10-19 08:05:03,22.131426625808647,2016-10-19,08:05:03,Wed,8
Others-CCCPS202,2937,745,2016-10-19 08:25:01,25.36601974804222,2016-10-19,08:25:01,Wed,8
Others-CCCPS202,2937,940,2016-10-19 08:58:05,32.00544773578481,2016-10-19,08:58:05,Wed,8
Others-CCCPS202,2937,1090,2016-10-19 09:32:04,37.11270003404835,2016-10-19,09:32:04,Wed,9
Others-CCCPS202,2937,1219,2016-10-19 09:58:04,41.50493701055499,2016-10-19,09:58:04,Wed,9
Others-CCCPS202,2937,1285,2016-10-19 10:25:04,43.752128021790945,2016-10-19,10:25:04,Wed,10
Others-CCCPS202,2937,1357,2016-10-19 10:59:00,46.20360912495744,2016-10-19,10:59:00,Wed,10
Others-CCCPS202,2937,1372,2016-10-19 11:25:04,46.714334354783794,2016-10-19,11:25:04,Wed,11
Others-CCCPS202,2937,1332,2016-10-19 11:59:05,45.35240040858018,2016-10-19,11:59:05,Wed,11
Others-CCCPS202,2937,1343,2016-10-19 12:25:00,45.72693224378617,2016-10-19,12:25:00,Wed,12
Others-CCCPS202,2937,1351,2016-10-19 12:58:01,45.9993190330269,2016-10-19,12:58:01,Wed,12
Others-CCCPS202,2937,1357,2016-10-19 13:25:03,46.20360912495744,2016-10-19,13:25:03,Wed,13
Others-CCCPS202,2937,1333,2016-10-19 13:58:02,45.38644875723527,2016-10-19,13:58:02,Wed,13
Others-CCCPS202,2937,1309,2016-10-19 14:32:03,44.56928838951311,2016-10-19,14:32:03,Wed,14
Others-CCCPS202,2937,1285,2016-10-19 14:58:03,43.752128021790945,2016-10-19,14:58:03,Wed,14
Others-CCCPS202,2937,1216,2016-10-19 15:32:05,41.40279196458972,2016-10-19,15:32:05,Wed,15
Others-CCCPS202,2937,1161,2016-10-19 15:59:01,39.530132788559754,2016-10-19,15:59:01,Wed,15
Others-CCCPS202,2937,1084,2016-10-19 16:25:03,36.90840994211781,2016-10-19,16:25:03,Wed,16
Others-CCCPS202,2937,349,2016-10-22 07:59:45,11.88287368062649,2016-10-22,07:59:45,Sat,7
Others-CCCPS202,2937,362,2016-10-22 08:26:46,12.325502213142663,2016-10-22,08:26:46,Sat,8
Others-CCCPS202,2937,392,2016-10-22 08:59:44,13.34695267279537,2016-10-22,08:59:44,Sat,8
Others-CCCPS202,2937,419,2016-10-22 09:26:47,14.266258086482805,2016-10-22,09:26:47,Sat,9
Others-CCCPS202,2937,462,2016-10-22 09:59:44,15.730337078651685,2016-10-22,09:59:44,Sat,9
Others-CCCPS202,2937,494,2016-10-22 10:26:47,16.819884235614573,2016-10-22,10:26:47,Sat,10
Others-CCCPS202,2937,563,2016-10-22 10:59:47,19.169220292815798,2016-10-22,10:59:47,Sat,10
Others-CCCPS202,2937,620,2016-10-22 11:32:43,21.109976166155942,2016-10-22,11:32:43,Sat,11
Others-CCCPS202,2937,675,2016-10-22 11:59:46,22.982635342185905,2016-10-22,11:59:46,Sat,11
Others-CCCPS202,2937,752,2016-10-22 12:32:47,25.604358188627852,2016-10-22,12:32:47,Sat,12
Others-CCCPS202,2937,801,2016-10-22 12:59:47,27.272727272727273,2016-10-22,12:59:47,Sat,12
Others-CCCPS202,2937,835,2016-10-22 13:32:43,28.430371127000342,2016-10-22,13:32:43,Sat,13
Others-CCCPS202,2937,812,2016-10-22 13:59:48,27.647259107933266,2016-10-22,13:59:48,Sat,13
Others-CCCPS202,2937,851,2016-10-22 14:39:47,28.975144705481785,2016-10-22,14:39:47,Sat,14
Others-CCCPS202,2937,851,2016-10-22 14:59:48,28.975144705481785,2016-10-22,14:59:48,Sat,14
Others-CCCPS202,2937,864,2016-10-22 15:26:49,29.417773237997956,2016-10-22,15:26:49,Sat,15
Others-CCCPS202,2937,880,2016-10-22 15:59:47,29.9625468164794,2016-10-22,15:59:47,Sat,15
Others-CCCPS202,2937,852,2016-10-22 16:26:47,29.009193054136876,2016-10-22,16:26:47,Sat,16
Others-CCCPS202,2937,412,2016-10-23 07:59:48,14.027919645897175,2016-10-23,07:59:48,Sun,7
Others-CCCPS202,2937,420,2016-10-23 08:26:51,14.300306435137896,2016-10-23,08:26:51,Sun,8
Others-CCCPS202,2937,434,2016-10-23 08:59:50,14.77698331630916,2016-10-23,08:59:50,Sun,8
Others-CCCPS202,2937,441,2016-10-23 09:26:51,15.01532175689479,2016-10-23,09:26:51,Sun,9
Others-CCCPS202,2937,466,2016-10-23 09:59:52,15.866530473272046,2016-10-23,09:59:52,Sun,9
Others-CCCPS202,2937,505,2016-10-23 10:26:53,17.194416070820566,2016-10-23,10:26:53,Sun,10
Others-CCCPS202,2937,577,2016-10-23 10:59:53,19.645897173987063,2016-10-23,10:59:53,Sun,10
Others-CCCPS202,2937,600,2016-10-23 11:26:49,20.42900919305414,2016-10-23,11:26:49,Sun,11
Others-CCCPS202,2937,655,2016-10-23 11:59:50,22.301668369084098,2016-10-23,11:59:50,Sun,11
Others-CCCPS202,2937,708,2016-10-23 12:26:51,24.106230847803882,2016-10-23,12:26:51,Sun,12
Others-CCCPS202,2937,746,2016-10-23 13:06:52,25.40006809669731,2016-10-23,13:06:52,Sun,13
Others-CCCPS202,2937,762,2016-10-23 13:26:55,25.944841675178754,2016-10-23,13:26:55,Sun,13
Others-CCCPS202,2937,792,2016-10-23 13:59:53,26.96629213483146,2016-10-23,13:59:53,Sun,13
Others-CCCPS202,2937,809,2016-10-23 14:26:51,27.545114061967993,2016-10-23,14:26:51,Sun,14
Others-CCCPS202,2937,827,2016-10-23 14:59:53,28.15798433775962,2016-10-23,14:59:53,Sun,14
Others-CCCPS202,2937,824,2016-10-23 15:26:56,28.05583929179435,2016-10-23,15:26:56,Sun,15
Others-CCCPS202,2937,791,2016-10-23 15:59:54,26.93224378617637,2016-10-23,15:59:54,Sun,15
Others-CCCPS202,2937,741,2016-10-23 16:26:57,25.22982635342186,2016-10-23,16:26:57,Sun,16
Others-CCCPS202,2937,466,2016-10-24 07:56:56,15.866530473272046,2016-10-24,07:56:56,Mon,7
Others-CCCPS202,2937,638,2016-10-24 08:29:56,21.722846441947567,2016-10-24,08:29:56,Mon,8
Others-CCCPS202,2937,806,2016-10-24 09:03:01,27.442969016002724,2016-10-24,09:03:01,Mon,9
Others-CCCPS202,2937,876,2016-10-24 09:30:01,29.82635342185904,2016-10-24,09:30:01,Mon,9
Others-CCCPS202,2937,951,2016-10-24 09:55:57,32.379979570990805,2016-10-24,09:55:57,Mon,9
Others-CCCPS202,2937,1023,2016-10-24 10:30:02,34.831460674157306,2016-10-24,10:30:02,Mon,10
Others-CCCPS202,2937,1074,2016-10-24 11:03:03,36.567926455566905,2016-10-24,11:03:03,Mon,11
Others-CCCPS202,2937,1116,2016-10-24 11:29:57,37.99795709908069,2016-10-24,11:29:57,Mon,11
Others-CCCPS202,2937,1171,2016-10-24 12:02:57,39.870616275110656,2016-10-24,12:02:57,Mon,12
Others-CCCPS202,2937,1202,2016-10-24 12:30:03,40.92611508341845,2016-10-24,12:30:03,Mon,12
Others-CCCPS202,2937,1232,2016-10-24 12:56:58,41.947565543071164,2016-10-24,12:56:58,Mon,12
Others-CCCPS202,2937,1241,2016-10-24 13:30:03,42.254000680966975,2016-10-24,13:30:03,Mon,13
Others-CCCPS202,2937,1251,2016-10-24 13:56:01,42.59448416751788,2016-10-24,13:56:01,Mon,13
Others-CCCPS202,2937,1247,2016-10-24 14:30:02,42.45829077289751,2016-10-24,14:30:02,Mon,14
Others-CCCPS202,2937,1256,2016-10-24 14:56:02,42.764725910793324,2016-10-24,14:56:02,Mon,14
Others-CCCPS202,2937,1215,2016-10-24 15:32:59,41.368743615934626,2016-10-24,15:32:59,Mon,15
Others-CCCPS202,2937,1138,2016-10-24 16:00:04,38.74702076949268,2016-10-24,16:00:04,Mon,16
Others-CCCPS202,2937,1013,2016-10-24 16:33:03,34.490977187606404,2016-10-24,16:33:03,Mon,16
Others-CCCPS202,2937,585,2016-10-25 08:00:03,19.918283963227783,2016-10-25,08:00:03,Tue,8
Others-CCCPS202,2937,712,2016-10-25 08:26:08,24.242424242424242,2016-10-25,08:26:08,Tue,8
Others-CCCPS202,2937,920,2016-10-25 09:00:03,31.32448076268301,2016-10-25,09:00:03,Tue,9
Others-CCCPS202,2937,998,2016-10-25 09:19:19,33.98025195778005,2016-10-25,09:19:19,Tue,9
Others-CCCPS202,2937,1127,2016-10-25 09:56:19,38.372488934286686,2016-10-25,09:56:19,Tue,9
Others-CCCPS202,2937,1207,2016-10-25 10:29:19,41.096356826693906,2016-10-25,10:29:19,Tue,10
Others-CCCPS202,2937,1256,2016-10-25 10:56:23,42.764725910793324,2016-10-25,10:56:23,Tue,10
Others-CCCPS202,2937,1315,2016-10-25 11:29:22,44.77357848144365,2016-10-25,11:29:22,Tue,11
Others-CCCPS202,2937,1386,2016-10-25 12:02:23,47.19101123595506,2016-10-25,12:02:23,Tue,12
Others-CCCPS202,2937,1394,2016-10-25 12:29:21,47.46339802519578,2016-10-25,12:29:21,Tue,12
Others-CCCPS202,2937,1386,2016-10-25 13:03:20,47.19101123595506,2016-10-25,13:03:20,Tue,13
Others-CCCPS202,2937,1400,2016-10-25 13:29:24,47.66768811712632,2016-10-25,13:29:24,Tue,13
Others-CCCPS202,2937,1391,2016-10-25 13:56:21,47.36125297923051,2016-10-25,13:56:21,Tue,13
Others-CCCPS202,2937,1400,2016-10-25 14:29:23,47.66768811712632,2016-10-25,14:29:23,Tue,14
Others-CCCPS202,2937,1337,2016-10-25 15:02:24,45.522642151855635,2016-10-25,15:02:24,Tue,15
Others-CCCPS202,2937,1298,2016-10-25 15:29:22,44.19475655430712,2016-10-25,15:29:22,Tue,15
Others-CCCPS202,2937,1217,2016-10-25 15:56:25,41.43684031324481,2016-10-25,15:56:25,Tue,15
Others-CCCPS202,2937,1118,2016-10-25 16:29:22,38.066053796390875,2016-10-25,16:29:22,Tue,16
Others-CCCPS202,2937,564,2016-10-26 07:59:26,19.20326864147089,2016-10-26,07:59:26,Wed,7
Others-CCCPS202,2937,714,2016-10-26 08:32:27,24.310520939734424,2016-10-26,08:32:27,Wed,8
Others-CCCPS202,2937,886,2016-10-26 08:59:29,30.16683690840994,2016-10-26,08:59:29,Wed,8
Others-CCCPS202,2937,994,2016-10-26 09:26:27,33.844058563159685,2016-10-26,09:26:27,Wed,9
Others-CCCPS202,2937,1127,2016-10-26 09:59:25,38.372488934286686,2016-10-26,09:59:25,Wed,9
Others-CCCPS202,2937,1196,2016-10-26 10:26:30,40.721824991487914,2016-10-26,10:26:30,Wed,10
Others-CCCPS202,2937,1247,2016-10-26 10:59:30,42.45829077289751,2016-10-26,10:59:30,Wed,10
Others-CCCPS202,2937,1289,2016-10-26 11:26:28,43.8883214164113,2016-10-26,11:26:28,Wed,11
Others-CCCPS202,2937,1334,2016-10-26 11:59:29,45.42049710589036,2016-10-26,11:59:29,Wed,11
Others-CCCPS202,2937,1346,2016-10-26 12:26:27,45.829077289751446,2016-10-26,12:26:27,Wed,12
Others-CCCPS202,2937,1364,2016-10-26 12:59:31,46.441947565543074,2016-10-26,12:59:31,Wed,12
Others-CCCPS202,2937,1373,2016-10-26 13:26:32,46.748382703438885,2016-10-26,13:26:32,Wed,13
Others-CCCPS202,2937,1393,2016-10-26 13:59:26,47.42934967654069,2016-10-26,13:59:26,Wed,13
Others-CCCPS202,2937,1394,2016-10-26 14:26:26,47.46339802519578,2016-10-26,14:26:26,Wed,14
Others-CCCPS202,2937,1372,2016-10-26 14:59:30,46.714334354783794,2016-10-26,14:59:30,Wed,14
Others-CCCPS202,2937,1341,2016-10-26 15:26:30,45.658835546476,2016-10-26,15:26:30,Wed,15
Others-CCCPS202,2937,1257,2016-10-26 15:59:32,42.798774259448415,2016-10-26,15:59:32,Wed,15
Others-CCCPS202,2937,1150,2016-10-26 16:32:30,39.15560095335376,2016-10-26,16:32:30,Wed,16
Others-CCCPS202,2937,561,2016-10-27 07:59:33,19.10112359550562,2016-10-27,07:59:33,Thu,7
Others-CCCPS202,2937,718,2016-10-27 08:32:33,24.446714334354784,2016-10-27,08:32:33,Thu,8
Others-CCCPS202,2937,877,2016-10-27 08:59:33,29.86040177051413,2016-10-27,08:59:33,Thu,8
Others-CCCPS202,2937,958,2016-10-27 09:32:35,32.61831801157644,2016-10-27,09:32:35,Thu,9
Others-CCCPS202,2937,1050,2016-10-27 09:59:37,35.75076608784474,2016-10-27,09:59:37,Thu,9
Others-CCCPS202,2937,1104,2016-10-27 10:25:37,37.58937691521961,2016-10-27,10:25:37,Thu,10
Others-CCCPS202,2937,1170,2016-10-27 10:59:38,39.836567926455565,2016-10-27,10:59:38,Thu,10
Others-CCCPS202,2937,1223,2016-10-27 11:32:32,41.641130405175346,2016-10-27,11:32:32,Thu,11
Others-CCCPS202,2937,1287,2016-10-27 11:59:38,43.82022471910113,2016-10-27,11:59:38,Thu,11
Others-CCCPS202,2937,1349,2016-10-27 12:26:35,45.93122233571672,2016-10-27,12:26:35,Thu,12
Others-CCCPS202,2937,1367,2016-10-27 12:59:36,46.54409261150834,2016-10-27,12:59:36,Thu,12
Others-CCCPS202,2937,1385,2016-10-27 13:32:35,47.15696288729997,2016-10-27,13:32:35,Thu,13
Others-CCCPS202,2937,1376,2016-10-27 13:59:37,46.85052774940415,2016-10-27,13:59:37,Thu,13
Others-CCCPS202,2937,1363,2016-10-27 14:26:38,46.407899216887984,2016-10-27,14:26:38,Thu,14
Others-CCCPS202,2937,1346,2016-10-27 14:59:37,45.829077289751446,2016-10-27,14:59:37,Thu,14
Others-CCCPS202,2937,1300,2016-10-27 15:26:33,44.262853251617294,2016-10-27,15:26:33,Thu,15
Others-CCCPS202,2937,1226,2016-10-27 15:59:38,41.74327545114062,2016-10-27,15:59:38,Thu,15
